percentage,outlier,imputation,r2
10,z,LOCF,0.9509475481806334
10,z,mean,0.939389015006688
10,z,interpolation,0.951221214867771
10,lof,drop,0.96251205398835
10,lof,LOCF,0.9521752667856228
10,lof,mean,0.8921741226200989
10,lof,interpolation,0.9493789190357408
10,iforest,drop,0.9406928199636598
10,iforest,LOCF,0.7920763590568108
10,iforest,mean,0.6635509335669938
10,iforest,interpolation,0.8108399494139422
10,hst,drop,0.9434884373765332
10,hst,LOCF,0.9142284440485496
10,hst,mean,0.89880247636553
10,hst,interpolation,0.907530793482614
20,none,none,0.9400400045479836
20,z,drop,0.9425535566785672
20,z,LOCF,0.9473980702776732
20,z,mean,0.9284264564838254
20,z,interpolation,0.9474570349752512
20,lof,drop,0.9610658538615862
20,lof,LOCF,0.9505820385095056
20,lof,mean,0.8555651137357623
20,lof,interpolation,0.94730456753169
20,iforest,drop,0.9383548602611236
20,iforest,LOCF,0.8179809847245856
20,iforest,mean,0.6503880630896977
20,iforest,interpolation,0.8224540572324167
20,hst,drop,0.9384764223259182
20,hst,LOCF,0.9145043476800436
20,hst,mean,0.8812145030663672
20,hst,interpolation,0.910305924513624
20,none,none,0.9398580465293344
20,z,drop,0.942300540553816
20,z,LOCF,0.9459468432986812
20,z,mean,0.9280931639744872
20,z,interpolation,0.9457353880843212
20,lof,drop,0.9623373400609124
20,lof,LOCF,0.9495904233058924
20,lof,mean,0.8620441483466439
20,lof,interpolation,0.947686755239971
20,iforest,drop,0.9385437960151264
20,iforest,LOCF,0.8139674046456618
20,iforest,mean,0.6525956755674419
20,iforest,interpolation,0.8283526040871392
20,hst,drop,0.9376203747900932
20,hst,LOCF,0.9104884715892652
20,hst,mean,0.882546053355159
20,hst,interpolation,0.906086617676357
20,none,none,0.9408586034989112
20,z,drop,0.9431681905763286
20,z,LOCF,0.946846532405656
20,z,mean,0.9293422438315458
20,z,interpolation,0.9469732412003996
20,lof,drop,0.9609951196979823
20,lof,LOCF,0.9505186071188496
20,lof,mean,0.8562356403730411
20,lof,interpolation,0.9463360382671786
20,iforest,drop,0.9391231855268726
20,iforest,LOCF,0.8151221798052954
20,iforest,mean,0.6483427486083733
20,iforest,interpolation,0.826688872035073
20,hst,drop,0.9407934464445176
20,hst,LOCF,0.9163264559424908
20,hst,mean,0.8839477433209815
20,hst,interpolation,0.9126897670189248
20,none,none,0.9392861434799964
20,z,drop,0.9415748994203428
20,z,LOCF,0.9461989119372
20,z,mean,0.9279624978009186
20,z,interpolation,0.9455691098619372
20,lof,drop,0.9603840063858956
20,lof,LOCF,0.9491340326827428
20,lof,mean,0.8554766775592995
20,lof,interpolation,0.9477390867563136
20,iforest,drop,0.9372873439108416
